Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
5076	-434.5388	-591.2063	156.6675	0.00451497	0.00122289	0.000984749	0.00493454	0.00366484	0.00457301	0.0118343	0.00103215	0.0133408	0.000603937	0.00536067	0.000701662	0.00333121	0.00264449	0.00334732	0.0193401	0.00176384	0.0015316	0.00754243	0.00462021	0.00265586	0.000218234	0.000704201	0.00383816	0.0112377	0.011344	0.00230129	0.00234012	0.0036429	0.00627461	0.00506063	0.00207746	0.00355791	0.0045983	0.000958754	0.00354965	0.00573395	0.00295578	0.00224978	0.00198402	0.000542326	0.00142004	0.00803401	0.00775476	0.00157851	0.00459418	0.00673565	0.00275559	0.0156131	0.000911525	0.00555798	0.0189793	0.00332676	0.00340244	0.000748375	0.0111651	0.00308194	0.00188032	0.00491294	0.0220007	0.0166928	1.64225e-05	0.00103767	0.00744075	0.000247683	0.00130819	0.00227329	0.00670195	0.00271086	0.00468147	0.00440696	0.00956789	0.0209773	0.00297838	0.0125483	0.000685454	0.00124685	0.00859911	0.000690277	0.0508859	0.0151432	0.00504584	0.00428024	0.00306401	0.0083454	0.00949439	0.00026251	0.0153658	0.00719055	0.00610071	0.012352	0.7280472	0.5723854	0.0448394	0.219994	0.623511	1.60382	4.54558	22.3018	2.244889	0.00833774	0.00225829	0.00181852	0.00911255	0.00676781	0.0084449	0.0218542	0.00190606	0.0246362	0.00111528	0.00989948	0.00129575	0.0061517	0.00488353	0.00618145	0.0357151	0.00325726	0.00282839	0.0139285	0.00853208	0.00490453	0.000403009	0.00130044	0.00708788	0.0207524	0.0209487	0.00424976	0.00432147	0.00672729	0.0115872	0.0093454	0.00383641	0.00657035	0.00849161	0.00177052	0.00655509	0.0105888	0.0054584	0.00415465	0.00366386	0.0010015	0.00262237	0.0148363	0.0143206	0.00291501	0.00848401	0.0124386	0.00508871	0.0288325	0.0016833	0.0102638	0.0350488	0.00614349	0.00628323	0.00138201	0.0206184	0.00569137	0.00347237	0.00907266	0.0406284	0.0308264	3.03272e-05	0.00191625	0.0137407	0.000457392	0.00241582	0.00419806	0.0123764	0.00500611	0.00864521	0.00813827	0.0176689	0.0387385	0.00550013	0.0231727	0.00126582	0.00230254	0.0158799	0.00127472	0.0939702	0.0279648	0.00931809	0.00790425	0.00565827	0.0154113	0.0175332	0.000484773	0.0283758	0.0132787	0.0112661	0.0228102	1.041298	0.635976	0.364024	0.5415106
5112	-429.4354	-585.5868	156.1514	0.00687482	0.0390935	0.00395398	0.0120502	0.000474868	0.00103152	0.00425082	0.00459487	0.0145227	0.0197903	0.023541	0.00071133	0.0203075	0.000243129	0.00432853	0.0111433	0.0119832	0.0192628	0.00721678	0.00724173	0.00438248	0.00110438	0.00200418	0.0146497	0.00340482	0.0283473	0.0011325	0.00635007	0.00229859	0.010149	0.00555587	0.000964532	0.00339696	0.00108078	0.00415918	0.0117087	0.00406783	0.00769064	0.000651289	0.0114121	0.00458991	0.00405417	0.00321747	0.0110656	0.0100288	0.00808443	0.0173918	0.0276311	0.0149944	0.00902524	0.00335131	0.00209735	0.0114172	0.00780259	0.00202377	0.00408288	0.00156243	0.00647733	0.0158329	0.0206915	0.0044944	0.00158687	0.0226062	0.0204206	0.000835392	0.0152733	0.00906923	0.00516216	0.0295645	0.0112858	0.015925	0.0857938	0.01404	0.00794951	0.0111617	0.000253312	0.00454466	0.00505026	0.00573596	0.0130913	0.0122137	0.00892556	0.00774607	7.39564e-05	0.0125374	0.0055289	0.0181486	0.017893	0.0558516	0.00198481	0.0242353	1.039827	1.082957	0.0736665	0.280262	0.672435	1.48713	3.56809	13.5747	1.885914	0.00707626	0.040239	0.00406984	0.0124033	0.000488782	0.00106174	0.00437537	0.0047295	0.0149483	0.0203702	0.0242308	0.000732173	0.0209025	0.000250253	0.00445536	0.0114698	0.0123343	0.0198272	0.00742824	0.00745392	0.00451089	0.00113674	0.0020629	0.015079	0.00350459	0.0291779	0.00116569	0.00653614	0.00236594	0.0104464	0.00571866	0.000992794	0.0034965	0.00111244	0.00428105	0.0120518	0.00418702	0.00791599	0.000670373	0.0117465	0.0047244	0.00417296	0.00331174	0.0113898	0.0103227	0.00832131	0.0179015	0.0284408	0.0154338	0.00928969	0.00344951	0.00215881	0.0117517	0.00803122	0.00208307	0.00420251	0.00160821	0.00666712	0.0162968	0.0212978	0.00462609	0.00163337	0.0232685	0.0210189	0.00085987	0.0157208	0.00933497	0.00531342	0.0304308	0.0116165	0.0163916	0.0883077	0.0144514	0.00818244	0.0114887	0.000260735	0.00467782	0.00519823	0.00590403	0.0134749	0.0125716	0.00918709	0.00797304	7.61234e-05	0.0129048	0.0056909	0.0186804	0.0184173	0.0574881	0.00204297	0.0249454	0.9942255	0.480087	0.519913	0.9715329
5148	-434.1738	-590.3863	156.2125	0.00392664	0.0315661	0.000941681	0.0124824	0.000488725	0.00648641	0.0085958	0.0168026	0.0203475	0.0104114	0.00767143	0.000914357	0.00843891	5.30473e-06	0.0159552	0.0178508	0.00384127	0.00481606	0.0212899	0.0233369	0.010756	0.0121813	0.00136232	0.000233805	0.00364887	0.0195165	0.00793849	0.00120077	0.00355504	0.0109041	0.0106181	0.000237033	0.000884978	0.000492603	0.00977837	0.0168084	0.00697969	0.00446454	0.00325107	0.00833945	0.0125927	0.00277964	0.00123322	0.0144867	0.0233411	0.0141663	0.0393769	0.0164743	0.00745914	0.0180221	0.00627526	0.00706045	0.0041335	0.014841	0.0027705	0.00512505	7.98824e-05	0.00216622	0.006273	0.0111118	0.0160825	0.0167951	0.00714348	0.0201482	0.011041	0.0113576	0.00996399	0.00077904	0.0448226	0.0229304	0.0143813	0.0531866	0.00521957	0.00164904	0.0572978	0.00296857	0.00338853	0.0124688	0.00845246	0.0034225	0.0260568	0.0046246	0.00756054	0.000485386	0.0143031	0.0045902	0.000524173	0.0157452	0.0144157	0.00372884	0.0197325	1.003613	1.007253	0.0747142	0.282199	0.673881	1.48394	3.5436	13.3843	1.875702	0.00394892	0.0317453	0.000947026	0.0125533	0.000491499	0.00652322	0.00864459	0.016898	0.020463	0.0104705	0.00771498	0.000919547	0.00848681	5.33484e-06	0.0160458	0.0179522	0.00386308	0.0048434	0.0214108	0.0234693	0.0108171	0.0122505	0.00137005	0.000235132	0.00366958	0.0196272	0.00798355	0.00120759	0.00357522	0.010966	0.0106784	0.000238378	0.000890002	0.000495399	0.00983387	0.0169038	0.0070193	0.00448988	0.00326952	0.00838679	0.0126642	0.00279541	0.00124022	0.0145689	0.0234736	0.0142468	0.0396004	0.0165678	0.00750148	0.0181244	0.00631088	0.00710053	0.00415696	0.0149253	0.00278623	0.00515414	8.03358e-05	0.00217851	0.00630861	0.0111749	0.0161738	0.0168905	0.00718403	0.0202626	0.0111037	0.011422	0.0100205	0.000783462	0.045077	0.0230606	0.0144629	0.0534885	0.0052492	0.0016584	0.057623	0.00298542	0.00340776	0.0125396	0.00850044	0.00344193	0.0262047	0.00465085	0.00760345	0.000488141	0.0143843	0.00461626	0.000527148	0.0158345	0.0144976	0.00375	0.0198445	0.9994733	0.498193	0.501807	0.994356
5184	-432.0523	-588.339	156.2867	0.00240002	0.0100735	0.00381895	0.0224209	0.00121553	0.00238427	0.0131534	0.00442068	0.0271788	0.0078298	0.0110018	0.00486341	0.00920655	4.07315e-05	0.0145831	0.0166192	0.00543979	0.00119838	0.0258922	0.0253037	0.0284836	0.00168663	0.00242846	0.000438845	0.00767311	0.00866119	0.00568274	0.00140842	0.0089995	0.00929062	0.0124509	2.27558e-06	0.000234603	0.0100276	0.00207856	0.00396835	0.00474445	0.00873122	0.00050336	0.00579023	0.00458781	0.00634416	0.00664674	0.009728	0.0287296	0.0176873	0.0149688	0.00845542	0.0082643	0.027388	0.00920182	0.00835564	0.0128215	0.00704298	0.00619354	0.00218722	0.000581503	0.00840458	0.00114452	0.00587083	0.00673753	0.016612	0.0190705	0.00434276	0.0171949	0.00503069	0.00207805	0.0291873	0.0352369	0.00761838	0.00571517	0.0952816	0.0161252	0.0104629	0.0100267	0.00738904	0.00379065	0.0164745	0.0126187	0.00852843	0.0257255	0.00206288	0.0103059	0.000940193	0.0176466	0.00589991	0.00172848	0.00772925	0.00676848	0.00949515	0.00387427	0.9185628	0.8493908	0.0617978	0.25725	0.654699	1.52742	3.88728	16.1818	2.012942	0.00252998	0.010619	0.00402575	0.023635	0.00128135	0.00251337	0.0138657	0.00466006	0.0286505	0.00825378	0.0115976	0.00512676	0.00970508	4.29371e-05	0.0153728	0.0175191	0.00573435	0.00126327	0.0272943	0.0266739	0.030026	0.00177796	0.00255996	0.000462609	0.00808861	0.00913019	0.00599046	0.00148469	0.00948682	0.0097937	0.0131251	2.3988e-06	0.000247306	0.0105706	0.00219112	0.00418323	0.00500136	0.00920401	0.000530616	0.00610376	0.00483624	0.00668769	0.00700665	0.0102548	0.0302853	0.018645	0.0157793	0.00891328	0.0087118	0.0288711	0.00970009	0.00880809	0.0135158	0.00742435	0.00652892	0.00230566	0.000612991	0.00885968	0.0012065	0.00618873	0.00710236	0.0175115	0.0201031	0.00457792	0.018126	0.0053031	0.00219057	0.0307678	0.0371449	0.00803091	0.00602464	0.100441	0.0169984	0.0110294	0.0105697	0.00778915	0.00399591	0.0173666	0.013302	0.00899024	0.0271185	0.00217458	0.010864	0.000991104	0.0186021	0.00621939	0.00182208	0.00814779	0.00713499	0.0100093	0.00408406	1.012019	0.540719	0.459281	0.9486322
5220	-415.9493	-572.9268	156.9775	0.00478998	0.0268273	0.00530675	0.00139455	0.000937958	0.00107408	2.2053e-05	0.00388221	0.00818737	0.00587795	0.0140636	0.00132541	0.00542367	0.00405604	0.00862403	0.0157381	0.00530282	0.012407	0.0113313	0.020783	0.00681538	0.00128713	0.00361619	0.00145147	0.015224	0.0130458	0.00159577	0.00534283	0.000420966	0.00844102	0.000342614	7.10201e-05	2.41847e-05	0.00144609	0.00164034	0.00850564	0.00141367	0.00920056	0.00516241	0.000188383	0.0156715	0.00223879	0.00635139	0.0157763	0.00410669	0.0124822	0.0802938	0.0160057	0.0104734	0.0194933	0.0201482	0.0151073	0.0135636	0.00795246	0.00675152	0.00168774	0.00851649	0.00820631	0.00958506	0.0152897	0.0252795	0.0115637	0.0316628	0.00755532	0.012519	0.00786336	0.000497333	0.0326562	0.0334696	0.011982	0.00409612	0.0918915	0.0291186	0.0106637	0.000316855	0.00819044	0.00181531	0.00723141	0.00723474	0.000355808	0.0105282	0.000760667	0.00131779	0.001015	0.0208032	0.00113174	0.00343331	0.01451	0.027207	0.00160297	0.000635008	0.6286509	0.4584179	0.0759579	0.284481	0.675576	1.48022	3.51518	13.1652	1.863765	0.00503572	0.0282037	0.00557901	0.0014661	0.000986078	0.00112918	2.31844e-05	0.00408138	0.00860741	0.00617951	0.0147852	0.00139341	0.00570193	0.00426413	0.00906647	0.0165455	0.00557487	0.0130435	0.0119126	0.0218493	0.00716503	0.00135316	0.00380171	0.00152593	0.0160051	0.0137151	0.00167763	0.00561694	0.000442562	0.00887407	0.000360192	7.46637e-05	2.54254e-05	0.00152028	0.00172449	0.00894201	0.0014862	0.00967258	0.00542726	0.000198047	0.0164755	0.00235365	0.00667723	0.0165857	0.00431738	0.0131226	0.0844131	0.0168269	0.0110107	0.0204934	0.0211819	0.0158823	0.0142594	0.00836045	0.0070979	0.00177432	0.00895341	0.00862732	0.0100768	0.0160741	0.0265764	0.0121569	0.0332872	0.00794293	0.0131612	0.00826677	0.000522848	0.0343315	0.0351867	0.0125968	0.00430627	0.0966058	0.0306125	0.0112108	0.000333111	0.00861063	0.00190844	0.0076024	0.00760591	0.000374062	0.0110683	0.000799692	0.00138539	0.00106708	0.0218704	0.0011898	0.00360945	0.0152544	0.0286028	0.00168521	0.000667586	1.057256	0.685675	0.314325	0.9512004
5256	-432.4176	-589.0022	156.5846	0.00844141	0.0017202	0.00477961	0.00243602	0.00395679	0.00358207	2.27781e-05	0.0123978	0.0330645	0.00377483	0.00366858	0.00295181	0.00992577	0.010847	0.0082347	0.0128688	0.00920183	0.00333172	0.00735736	0.00971961	0.015537	0.00880559	0.0024414	0.019656	0.00265667	0.0105397	0.0094991	0.00508303	0.012941	0.00401091	0.000152622	0.00102931	0.00033637	0.00162207	0.00504919	0.00458824	0.00112434	0.00816904	0.00372592	0.00045119	0.000886793	0.000168195	0.0114427	0.00625347	0.0116488	0.010555	0.0105529	0.01039	0.0111069	0.00548346	0.00976521	0.00548598	0.00673806	0.00645997	0.00217565	0.000783084	0.00330048	0.0119223	0.00538564	0.0147101	0.00221792	0.000158349	0.00923268	0.0106065	0.00847598	0.00274577	0.00059283	0.0195581	0.030145	0.0211402	0.00388185	0.0761087	0.021473	0.00383988	0.000506439	0.00356649	0.00173352	0.0066977	0.00141408	0.00133886	0.0131572	0.000155373	0.00764962	0.0142259	0.00442729	0.0127189	0.00690285	0.0168631	0.00786231	0.000805371	0.0103991	0.8846049	0.7930865	0.0672274	0.268035	0.663142	1.50797	3.73086	14.8749	1.95205	0.0114768	0.00233876	0.00649829	0.00331197	0.0053796	0.00487013	3.09687e-05	0.0168559	0.044954	0.00513221	0.00498775	0.00401325	0.0134949	0.0147475	0.0111958	0.0174963	0.0125107	0.00452976	0.010003	0.0132147	0.0211239	0.011972	0.00331929	0.026724	0.00361198	0.0143297	0.0129149	0.00691082	0.0175944	0.00545319	0.000207503	0.00139943	0.000457324	0.00220535	0.00686481	0.00623811	0.00152863	0.0111065	0.00506571	0.000613432	0.00120567	0.000228676	0.0155574	0.00850213	0.0158375	0.0143505	0.0143476	0.0141261	0.0151008	0.00745524	0.0132767	0.00745867	0.00916098	0.00878289	0.00295798	0.00106467	0.00448729	0.0162094	0.00732225	0.0199997	0.00301545	0.000215289	0.0125526	0.0144204	0.0115238	0.00373311	0.000806004	0.026591	0.0409847	0.0287419	0.00527772	0.103476	0.0291944	0.00522065	0.000688548	0.00484895	0.00235688	0.00910611	0.00192257	0.00182029	0.0178884	0.000211243	0.0104003	0.0193414	0.00601929	0.0172924	0.00938502	0.0229268	0.0106895	0.00109497	0.0141385	1.017117	0.557698	0.442302	0.7355175
5292	-426.8299	-584.0064	157.1765	0.00573054	0.0209738	0.00654192	0.000973239	0.000728938	0.00147726	0.00421007	0.0227825	0.00446953	0.00163206	0.00190603	0.0083507	0.00516902	0.0074367	0.00592131	0.0275687	0.0122721	0.00820251	0.00582716	0.0212216	0.00850931	0.00837466	0.000591993	0.0111836	0.0136024	0.0144413	0.0100204	0.00133955	0.0116017	0.00633995	0.00779782	0.00137791	0.00771608	0.000797006	0.00854527	0.0125647	0.00588546	0.0280101	0.000693914	0.00196859	0.00295422	0.000126779	0.00530246	0.0100208	0.0225394	0.00873253	0.0507651	0.0211073	0.00606214	0.0431378	0.0270587	0.0023314	0.00709761	0.0463409	0.00772371	0.00414389	0.000372064	0.0147706	0.00421723	0.00146933	0.0178806	0.00362179	0.0141527	0.00415475	0.00925044	0.00786265	0.00135029	0.0524192	0.0460713	0.0733825	0.019454	0.0605204	0.0109411	0.00337282	0.00148705	0.00202392	0.00356162	0.00612018	0.00460979	0.00136843	0.0122991	0.000857817	0.0417397	0.0274636	0.00819021	0.00813528	0.0090449	0.00154266	0.0284475	0.0103195	0.00484058	0.4539606	0.2936281	0.0799104	0.291606	0.680811	1.46884	3.42928	12.514	1.827086	0.00512792	0.0187682	0.00585398	0.000870894	0.000652283	0.00132191	0.00376734	0.0203867	0.00399951	0.00146044	0.00170559	0.00747254	0.00462545	0.00665466	0.00529863	0.0246696	0.0109816	0.00733994	0.00521438	0.01899	0.00761448	0.00749399	0.00052974	0.0100075	0.0121719	0.0129227	0.00896662	0.00119868	0.0103817	0.00567325	0.00697781	0.00123301	0.00690467	0.000713193	0.00764666	0.0112434	0.00526655	0.0250646	0.000620942	0.00176157	0.00264355	0.000113447	0.00474485	0.00896698	0.0201692	0.00781422	0.0454267	0.0188876	0.00542464	0.0386014	0.0242132	0.00208623	0.00635123	0.0414677	0.00691149	0.00370812	0.000332938	0.0132173	0.00377375	0.00131482	0.0160003	0.00324092	0.0126644	0.00371784	0.00827767	0.00703581	0.0012083	0.0469068	0.0412264	0.0656657	0.0174082	0.0541561	0.00979055	0.00301813	0.00133067	0.00181108	0.00318708	0.00547659	0.00412502	0.00122453	0.0110057	0.00076761	0.0373504	0.0245756	0.00732894	0.00727978	0.00809374	0.00138044	0.025456	0.00923427	0.00433154	1.08652	0.77302	0.22698	1.117518
5328	-427.6134	-583.4289	155.8155	0.0205131	0.0228402	0.00902493	0.00330569	0.00754824	0.0111184	0.00215748	0.012361	0.0409426	0.022069	0.00239236	0.0348459	0.0114357	0.0048664	0.00638025	0.0236831	0.00975379	0.0118718	0.00543337	0.0433883	0.00116179	0.0128336	0.0047375	0.011375	0.0099956	0.0129879	0.000137623	0.00126509	0.0125005	0.00765856	0.0262813	0.00188717	0.00395771	0.00110289	0.0165092	0.0212195	0.0055554	0.0317427	0.00558766	0.00208317	0.00836589	0.0157224	0.00734986	0.00442425	0.0139088	0.0169946	0.0825118	0.0351402	0.0142463	0.0195584	0.0237238	0.00332468	0.000563056	0.030539	0.00275618	0.00190222	0.00387848	0.0143046	0.0065452	0.0105355	0.0162429	0.00964933	0.0278418	0.00769362	0.00172031	0.00115031	0.00101135	0.0367186	0.089811	0.0339092	0.0144028	0.170977	0.0159272	0.00191917	0.00895031	0.00373204	0.00230463	0.0317445	0.0153545	0.008739	0.027857	0.0025167	0.00235967	0.0319954	0.00666343	0.00545083	0.00513209	0.000225755	0.0619962	0.0123678	0.0124342	0.9250151	0.8604912	0.0772417	0.286815	0.677301	1.47645	3.48656	12.9464	1.851646	0.0138452	0.0154158	0.00609132	0.00223115	0.00509464	0.0075043	0.00145618	0.00834301	0.0276339	0.0148953	0.00161471	0.023519	0.00771843	0.00328455	0.00430631	0.0159847	0.00658325	0.0080128	0.00366722	0.0292847	0.000784145	0.00866198	0.00319755	0.00767748	0.00674647	0.00876609	9.2888e-05	0.000853862	0.00843712	0.0051691	0.0177384	0.00127373	0.00267123	0.000744387	0.0111428	0.014322	0.00374958	0.0214245	0.00377136	0.00140602	0.0056465	0.0106117	0.00496074	0.00298612	0.00938763	0.0114704	0.0556908	0.0237177	0.00961548	0.0132008	0.0160122	0.00224397	0.000380031	0.0206121	0.00186026	0.00128389	0.00261776	0.00965477	0.00441764	0.00711084	0.010963	0.00651275	0.0187917	0.00519276	0.00116111	0.000776394	0.000682602	0.024783	0.0606174	0.0228868	0.00972108	0.1154	0.01075	0.00129533	0.00604095	0.00251892	0.0015555	0.0214257	0.0103634	0.00589833	0.0188019	0.00169863	0.00159265	0.0215951	0.00449744	0.003679	0.00346387	0.000152372	0.0418439	0.00834754	0.00839241	1.011056	0.537492	0.462508	1.481605
5364	-440.4743	-595.2251	154.7507	0.00564933	0.00958791	0.0759978	0.0198028	0.00231491	0.0284518	0.00262928	0.0240299	0.0133924	0.0167711	0.000133918	0.0190215	0.0395985	0.0028573	0.0419364	0.0415237	0.00306577	0.0196658	0.0655875	0.0198364	0.0194281	0.020489	0.0189522	0.0554939	0.0544875	0.0881226	0.00731527	0.00723173	0.016269	0.00508688	0.0656129	0.00541514	0.00677268	0.00596595	0.00936336	0.0187404	0.0282369	0.0592263	0.0134993	0.00660911	0.00854844	0.048547	0.00241069	0.000694741	0.0383015	0.026039	0.122365	0.0271752	0.0701407	0.00631919	0.0797514	0.00652499	0.0129724	0.00549093	0.0156889	0.0387525	0.00946557	0.049453	0.00171279	0.0123727	0.0317152	0.0262255	0.00635838	0.0106276	0.000751643	0.0311724	0.00772179	0.101067	0.180465	0.0795087	0.0272686	0.234815	0.0486958	0.0112018	0.0120573	0.00232368	0.0359079	0.00863423	0.00542135	0.0141407	0.00270863	0.0228327	0.0153579	0.00722725	0.0399496	0.0485642	0.0290665	0.026131	0.0151496	0.0233464	0.0576096	0.817083	0.6907357	0.173298	0.425361	0.765913	1.30563	2.35094	5.7704	1.267353	0.00208391	0.00353677	0.0280339	0.00730483	0.00085392	0.0104953	0.000969884	0.00886411	0.00494018	0.0061865	4.93995e-05	0.0070166	0.014607	0.00105399	0.0154694	0.0153172	0.0011309	0.00725427	0.0241938	0.00731722	0.0071666	0.00755793	0.00699105	0.0204705	0.0200992	0.0325065	0.00269844	0.00266763	0.00600128	0.00187644	0.0242032	0.00199753	0.00249829	0.00220071	0.00345394	0.00691292	0.010416	0.0218473	0.00497961	0.00243796	0.00315333	0.0179079	0.00088925	0.000256275	0.0141286	0.00960521	0.0451379	0.0100244	0.0258734	0.00233101	0.0294185	0.00240693	0.00478524	0.00202549	0.0057873	0.014295	0.00349164	0.0182421	0.000631812	0.004564	0.011699	0.00967403	0.00234547	0.00392027	0.000277265	0.0114988	0.0028484	0.0372813	0.0665696	0.029329	0.0100588	0.0866182	0.0179628	0.00413209	0.00444768	0.000857155	0.0132456	0.00318498	0.00199982	0.0052162	0.000999156	0.00842247	0.00566518	0.00266597	0.0147365	0.0179143	0.010722	0.00963917	0.00558834	0.00861199	0.0212509	1.027406	0.591459	0.408541	2.710922
5400	-434.5821	-590.7966	156.2145	0.001819	0.0100392	0.0024231	0.00888399	0.00125716	0.000617215	0.00264506	0.00249656	0.0118034	0.00371081	0.0012246	0.00273746	0.00215362	0.00146922	0.00530206	0.00516025	0.00306785	0.00847185	0.00806677	0.003534	0.00226314	0.00200118	0.00307188	0.00563101	0.0066291	0.00129356	0.000493206	0.00377219	0.00296257	0.00458981	0.011674	0.00238662	0.000464922	0.00242977	0.00475777	0.00654469	0.00175033	0.00412067	0.000325583	0.000588543	0.00149304	0.00350348	0.005588	0.00381213	0.0124988	0.00885607	0.0128777	0.000145153	0.00183723	0.0141479	0.00234016	0.0254093	0.00150438	0.00794903	0.00230662	0.00257541	0.00323093	0.0161233	0.000774669	0.014279	0.00182937	0.00852885	0.0186601	0.00244478	0.00166169	0.00713292	0.00777384	0.00162165	0.0117463	0.00286126	0.00678132	0.000313754	0.00440736	0.00759462	0.0320234	0.00020844	0.000430098	0.00627576	0.0125309	0.0295068	0.00455073	0.0113924	0.00826224	0.00425297	0.0028107	0.00690391	0.00117038	0.00171268	0.00497528	0.0103594	0.0115789	0.9140746	0.8417471	0.0388177	0.205053	0.609979	1.6394	4.87679	25.7615	2.349164	0.00344385	0.0190068	0.00458756	0.0168197	0.00238013	0.00116855	0.00500779	0.00472665	0.0223469	0.00702554	0.00231848	0.00518272	0.00407737	0.00278162	0.0100382	0.0097697	0.00580825	0.0160394	0.0152725	0.00669079	0.00428472	0.00378876	0.00581588	0.010661	0.0125506	0.00244905	0.000933768	0.00714174	0.00560891	0.00868971	0.0221019	0.0045185	0.000880219	0.00460019	0.00900771	0.0123908	0.00331384	0.0078015	0.000616413	0.00111427	0.00282672	0.00663302	0.0105796	0.00721736	0.0236635	0.0167669	0.0243808	0.000274812	0.00347835	0.0267858	0.00443053	0.0481065	0.00284819	0.0150496	0.00436703	0.00487592	0.00611699	0.0305256	0.00146665	0.0270339	0.00346348	0.0161474	0.0353285	0.0046286	0.00314602	0.0135045	0.0147179	0.00307021	0.0222388	0.00541712	0.0128388	0.000594019	0.00834428	0.0143786	0.0606286	0.000394631	0.000814288	0.0118817	0.0237242	0.0558641	0.00861573	0.0215688	0.0156426	0.00805198	0.00532139	0.0130709	0.00221584	0.00324255	0.00941951	0.0196131	0.021922	1.01269	0.542963	0.457037	0.5281887
